@relation BOOKKEEPER_3-weka.filters.unsupervised.attribute.Remove-R2

@attribute 'Version Number' {4.2.0}
@attribute 'LOC Touched' numeric
@attribute 'Number of Revisions' numeric
@attribute 'Number of Bug Fixed' numeric
@attribute 'LOC Added' numeric
@attribute 'Max LOC Added' numeric
@attribute 'Chg Set Size' numeric
@attribute 'Max Chg Set' numeric
@attribute 'Avg Chg Set' numeric
@attribute 'Avg LOC Added' numeric
@attribute Buggy {false,true}

@data
4.2.0,151,5,0,130,112,32,8,6.4,26,false
4.2.0,286,4,0,274,274,37,21,9.25,68.5,false
4.2.0,27,2,0,14,13,27,21,13.5,7,false
4.2.0,9,1,0,7,7,8,8,8,7,false
4.2.0,320,6,0,137,101,98,41,16.333334,22.833334,false
4.2.0,46,3,0,39,39,132,79,44,13,false
4.2.0,110,6,0,96,61,83,25,13.833333,16,false
4.2.0,41,5,0,24,16,63,27,12.6,4.8,false
4.2.0,282,10,0,155,60,124,27,12.4,15.5,false
4.2.0,48,2,0,1,1,31,22,15.5,0.5,false
4.2.0,59,1,0,59,59,22,22,22,59,false
4.2.0,74,1,0,74,74,1,1,1,74,false
4.2.0,350,5,0,337,188,102,79,20.4,67.4,false
4.2.0,591,4,0,496,298,25,8,6.25,124,false
4.2.0,778,13,0,620,431,121,21,9.307693,47.692307,false
4.2.0,32,1,0,32,32,6,6,6,32,false
4.2.0,493,8,0,384,289,48,11,6,48,false
4.2.0,312,4,0,262,233,96,79,24,65.5,false
4.2.0,145,3,0,139,139,37,21,12.333333,46.333332,false
4.2.0,453,7,0,401,352,132,79,18.857143,57.285713,false
4.2.0,328,6,0,285,277,122,79,20.333334,47.5,false
4.2.0,470,6,0,380,269,62,21,10.333333,63.333332,false
4.2.0,521,4,0,447,234,37,13,9.25,111.75,false
4.2.0,5,2,0,2,1,52,27,26,1,false
4.2.0,20,6,0,6,3,182,79,30.333334,1,false
4.2.0,372,4,0,326,320,155,79,38.75,81.5,false
4.2.0,32,5,0,12,7,80,25,16,2.4,false
4.2.0,45,4,0,31,24,98,31,24.5,7.75,false
4.2.0,19,2,0,16,15,41,25,20.5,8,false
4.2.0,30,2,0,22,22,45,25,22.5,11,false
4.2.0,50,5,0,42,26,80,25,16,8.4,false
4.2.0,81,2,0,72,72,45,25,22.5,36,false
4.2.0,70,1,0,70,70,25,25,25,70,false
4.2.0,232,2,0,230,230,82,79,41,115,false
4.2.0,59,3,0,5,3,84,41,28,1.666667,false
4.2.0,34,1,0,34,34,8,8,8,34,false
4.2.0,47,1,0,47,47,20,20,20,47,false
4.2.0,50,1,0,50,50,20,20,20,50,false
4.2.0,24,1,0,24,24,20,20,20,24,false
4.2.0,71,2,0,70,70,55,35,27.5,35,false
4.2.0,63,3,0,62,34,49,27,16.333334,20.666666,false
4.2.0,69,3,0,39,37,131,79,43.666668,13,false
4.2.0,205,4,0,172,88,63,24,15.75,43,false
4.2.0,33,1,0,33,33,21,21,21,33,false
4.2.0,63,3,0,26,24,54,21,18,8.666667,false
4.2.0,1,1,0,0,0,21,21,21,0,false
4.2.0,42,4,0,36,17,116,79,29,9,false
4.2.0,23,3,0,13,6,27,21,9,4.333334,false
4.2.0,76,2,0,24,12,4,2,2,12,false
4.2.0,3,2,0,0,0,100,79,50,0,false
4.2.0,211,2,0,208,208,100,79,50,104,false
4.2.0,65,2,0,64,64,100,79,50,32,false
4.2.0,110,4,1,74,36,37,21,9.25,18.5,true
4.2.0,6,1,0,6,6,6,6,6,6,false
4.2.0,172,7,0,164,50,63,16,9,23.428572,false
4.2.0,9,1,0,0,0,7,7,7,0,false
4.2.0,42,2,0,42,33,13,7,6.5,21,false
4.2.0,1,1,0,0,0,41,41,41,0,false
4.2.0,16,2,0,4,4,48,41,24,2,false
4.2.0,16,2,0,1,1,49,41,24.5,0.5,false
4.2.0,35,2,0,31,31,55,41,27.5,15.5,false
4.2.0,53,4,0,40,19,89,31,22.25,10,false
4.2.0,44,1,0,44,44,27,27,27,44,false
4.2.0,16,4,0,2,1,132,79,33,0.5,false
4.2.0,12,1,0,6,6,7,7,7,6,false
4.2.0,26,1,0,26,26,35,35,35,26,false
4.2.0,89,1,0,89,89,35,35,35,89,false
4.2.0,97,2,0,96,96,38,35,19,48,false
4.2.0,49,2,0,49,46,51,35,25.5,24.5,false
4.2.0,1095,5,0,598,538,91,35,18.2,119.6,false
4.2.0,359,4,0,353,308,69,35,17.25,88.25,false
4.2.0,111,1,0,111,111,35,35,35,111,false
4.2.0,47,1,0,47,47,35,35,35,47,false
4.2.0,371,1,0,371,371,35,35,35,371,false
4.2.0,284,2,0,284,261,62,35,31,142,false
4.2.0,92,1,0,92,92,35,35,35,92,false
4.2.0,72,1,0,72,72,35,35,35,72,false
4.2.0,624,2,0,624,621,46,35,23,312,false
4.2.0,50,1,0,50,50,35,35,35,50,false
4.2.0,222,4,0,219,198,73,35,18.25,54.75,false
4.2.0,160,1,0,160,160,35,35,35,160,false
4.2.0,54,1,0,54,54,35,35,35,54,false
4.2.0,183,2,0,183,139,51,35,25.5,91.5,false
4.2.0,156,1,0,156,156,35,35,35,156,false
4.2.0,12,1,0,0,0,35,35,35,0,false
4.2.0,56,1,0,56,56,8,8,8,56,false
4.2.0,257,6,0,230,207,172,79,28.666666,38.333332,false
4.2.0,69,1,0,69,69,7,7,7,69,false
4.2.0,310,7,0,290,267,81,21,11.571428,41.42857,false
4.2.0,97,2,0,96,96,95,79,47.5,48,false
4.2.0,187,3,0,187,166,25,16,8.333333,62.333332,false
4.2.0,51,2,0,39,39,95,79,47.5,19.5,false
4.2.0,171,2,0,168,166,30,16,15,84,false
4.2.0,4,1,0,4,4,16,16,16,4,false
4.2.0,255,3,0,253,240,34,16,11.333333,84.333336,false
4.2.0,3,2,0,1,1,35,27,17.5,0.5,false
4.2.0,200,3,0,181,153,39,27,13,60.333332,false
4.2.0,9,1,0,0,0,8,8,8,0,false
4.2.0,153,1,0,153,153,16,16,16,153,false
4.2.0,105,1,0,105,105,16,16,16,105,false
4.2.0,84,1,0,84,84,16,16,16,84,false
4.2.0,94,1,0,94,94,1,1,1,94,false
4.2.0,66,2,0,62,60,36,24,18,31,false
4.2.0,4,1,0,2,2,12,12,12,2,false
4.2.0,43,4,0,35,30,150,79,37.5,8.75,false
4.2.0,69,4,0,12,8,86,31,21.5,3,false
4.2.0,437,4,0,431,431,150,79,37.5,107.75,false
4.2.0,70,1,0,70,70,27,27,27,70,false
4.2.0,1,1,0,0,0,27,27,27,0,false
4.2.0,95,2,0,94,94,30,27,15,47,false
4.2.0,49,1,0,49,49,27,27,27,49,false
4.2.0,1149,3,0,625,622,54,27,18,208.33333,false
4.2.0,319,3,0,319,298,54,27,18,106.333336,false
4.2.0,12,2,0,9,9,40,27,20,4.5,false
4.2.0,2,1,0,0,0,3,3,3,0,false
4.2.0,664,4,0,650,649,114,79,28.5,162.5,false
4.2.0,131,1,0,131,131,17,17,17,131,false
4.2.0,59,1,0,59,59,17,17,17,59,false
4.2.0,341,1,0,341,341,17,17,17,341,false
4.2.0,98,1,0,98,98,17,17,17,98,false
4.2.0,81,1,0,81,81,17,17,17,81,false
4.2.0,154,1,0,154,154,17,17,17,154,false
4.2.0,70,1,0,70,70,17,17,17,70,false
4.2.0,172,1,0,172,172,17,17,17,172,false
4.2.0,104,1,0,104,104,17,17,17,104,false
4.2.0,33,1,0,33,33,17,17,17,33,false
4.2.0,34,1,0,34,34,17,17,17,34,false
4.2.0,84,1,0,84,84,17,17,17,84,false
4.2.0,25,1,0,25,25,17,17,17,25,false
4.2.0,79,1,0,79,79,17,17,17,79,false
4.2.0,214,1,0,214,214,17,17,17,214,false
4.2.0,2,1,0,2,2,31,31,31,2,false
4.2.0,2,2,0,0,0,110,79,55,0,false
4.2.0,4,2,0,1,1,110,79,55,0.5,false
4.2.0,32,4,0,4,4,134,79,33.5,1,false
4.2.0,15,5,0,7,3,144,79,28.8,1.4,false
4.2.0,12,3,0,3,2,125,79,41.666668,1,false
4.2.0,25,2,0,19,19,46,31,23,9.5,false
4.2.0,55,1,0,55,55,31,31,31,55,false
4.2.0,3,2,0,0,0,110,79,55,0,false
4.2.0,8,3,0,3,3,112,79,37.333332,1,false
4.2.0,39,2,0,1,1,82,79,41,0.5,false
4.2.0,52,1,0,52,52,1,1,1,52,false
4.2.0,12,1,0,12,12,9,9,9,12,false
4.2.0,114,2,0,114,81,6,3,3,57,false
4.2.0,675,4,0,663,333,101,79,25.25,165.75,false
4.2.0,2,1,0,0,0,2,2,2,0,false
4.2.0,337,1,0,337,337,8,8,8,337,false
4.2.0,94,1,0,94,94,8,8,8,94,false
4.2.0,77,1,0,77,77,8,8,8,77,false
4.2.0,135,3,0,111,109,36,21,12,37,false
4.2.0,2,2,0,0,0,12,7,6,0,false
4.2.0,108,2,0,108,101,27,16,13.5,54,false
4.2.0,383,2,0,382,378,27,16,13.5,191,false
4.2.0,390,3,0,365,363,34,16,11.333333,121.666664,false
4.2.0,46,2,0,45,45,25,21,12.5,22.5,false
4.2.0,103,2,0,102,102,82,79,41,51,false
4.2.0,843,2,0,692,691,34,24,17,346,false
4.2.0,82,2,0,80,80,83,79,41.5,40,false
4.2.0,365,3,0,359,220,90,79,30,119.666664,false
4.2.0,866,1,0,866,866,5,5,5,866,false
4.2.0,140,1,0,140,140,5,5,5,140,false
4.2.0,19,1,0,18,18,13,13,13,18,false
4.2.0,1,1,0,0,0,13,13,13,0,false
4.2.0,5,1,0,0,0,13,13,13,0,false
4.2.0,2,1,0,0,0,13,13,13,0,false
4.2.0,4,1,0,4,4,13,13,13,4,false
4.2.0,2,1,0,0,0,13,13,13,0,false
4.2.0,131,1,0,131,131,24,24,24,131,false
4.2.0,108,1,0,108,108,24,24,24,108,false
4.2.0,51,1,0,51,51,24,24,24,51,false
4.2.0,36,1,0,36,36,15,15,15,36,false
4.2.0,36,1,0,36,36,15,15,15,36,false
4.2.0,36,1,0,36,36,15,15,15,36,false
4.2.0,35,1,0,35,35,15,15,15,35,false
4.2.0,34,2,0,20,20,11,7,5.5,10,false
4.2.0,1,1,0,0,0,79,79,79,0,false
4.2.0,3,1,0,0,0,79,79,79,0,false
4.2.0,2,1,0,0,0,79,79,79,0,false
4.2.0,8,1,0,0,0,79,79,79,0,false
4.2.0,1,1,0,0,0,79,79,79,0,false
4.2.0,1,1,0,0,0,79,79,79,0,false
4.2.0,2,1,0,0,0,79,79,79,0,false
4.2.0,2,1,0,0,0,79,79,79,0,false
4.2.0,1,1,0,0,0,79,79,79,0,false
4.2.0,1,1,0,0,0,79,79,79,0,false
4.2.0,2,1,0,0,0,79,79,79,0,false
4.2.0,3,1,0,0,0,79,79,79,0,false
4.2.0,2,1,0,0,0,79,79,79,0,false
4.2.0,1,1,0,0,0,79,79,79,0,false
4.2.0,34,1,0,34,34,16,16,16,34,false
4.2.0,418,1,0,418,418,4,4,4,418,false
4.2.0,273,3,0,223,194,27,14,9,74.333336,false
4.2.0,305,2,0,283,276,20,13,10,141.5,false
4.2.0,35,1,0,35,35,13,13,13,35,false
4.2.0,157,2,0,153,153,16,14,8,76.5,false
4.2.0,17,1,0,17,17,7,7,7,17,false
4.2.0,27,1,0,27,27,7,7,7,27,false
4.2.0,354,2,0,325,197,8,4,4,162.5,false
4.2.0,5,1,0,5,5,4,4,4,5,false
4.2.0,198,2,0,198,99,20,10,10,99,false
4.2.0,118,2,0,118,59,20,10,10,59,false
